TymeBreathRate,tidal_volume,TymeVentilation
22.84,210.0,53.67
22.9,209.4,53.77
23.0,209.0,53.48
23.1,208.5,53.19
23.16,208.1,53.0
23.19,207.7,52.94
23.23,207.3,52.88
23.26,206.9,52.81
23.66,204.0,52.57
24.14,201.4,52.47
24.57,203.2,53.29
25.01,204.9,54.11
25.33,206.7,53.84
25.65,208.4,53.54
25.76,208.2,52.67
25.83,207.6,51.72
25.91,207.2,51.05
25.99,207.6,51.71
26.06,206.6,52.03
26.12,204.2,51.95
26.16,204.7,52.3
26.19,205.8,52.75
26.22,207.0,53.2
26.33,207.4,54.27
26.41,207.6,54.72
26.48,207.8,55.09
26.56,208.0,55.45
26.64,208.3,55.84
26.81,209.5,56.67
26.94,210.5,57.26
26.94,210.9,57.12
26.95,211.3,56.97
26.96,211.8,56.82
26.88,211.1,56.59
26.79,210.2,56.34
26.7,210.0,56.33
26.62,210.0,56.43
26.5,210.3,56.55
26.35,210.8,56.68
26.23,210.4,56.71
26.15,208.5,56.56
26.07,206.7,56.41
25.98,205.3,56.34
25.83,205.2,56.48
25.69,205.8,56.59
25.57,208.6,56.52
25.57,209.8,56.51
25.64,210.2,56.53
25.7,210.5,56.55
25.81,210.7,56.62
26.01,210.4,56.75
26.21,210.1,56.87
26.43,211.4,57.16
26.67,214.0,57.59
26.87,216.0,57.83
27.0,217.2,57.81
27.14,218.4,57.8
27.16,217.3,57.61
27.16,215.9,57.39
27.16,214.2,57.01
27.15,210.8,55.52
27.08,210.7,55.79
26.97,211.7,56.34
26.83,213.0,56.8
26.77,214.0,57.32
26.72,214.9,57.84
26.68,215.7,58.32
26.78,214.8,58.13
26.87,213.9,57.94
26.92,213.4,57.91
26.9,213.5,58.07
26.87,213.7,58.23
26.82,214.8,58.4
26.77,215.9,58.58
26.76,216.2,58.69
26.83,214.4,58.66
26.9,212.9,58.74
27.01,213.8,60.04
27.07,214.3,60.7
27.07,214.2,60.62
27.07,214.1,60.54
27.07,214.1,60.46
27.02,212.9,60.27
26.95,211.0,60.0
26.91,210.0,59.91
26.97,211.1,60.28
26.99,211.3,60.42
27.0,210.9,60.4
27.01,210.5,60.38
27.04,210.1,60.34
27.1,209.6,60.28
27.17,209.0,60.21
27.35,207.6,60.0
27.57,206.1,59.65
27.84,204.7,59.02
28.03,204.7,58.68
28.14,205.9,58.58
28.26,207.1,58.48
28.37,208.3,58.38
28.64,208.8,58.09
28.93,209.2,57.77
29.2,208.0,57.79
29.43,207.6,57.83
29.54,209.5,57.97
29.65,211.5,58.1
29.85,212.2,58.45
30.03,212.7,58.73
30.17,212.9,58.89
30.3,213.0,59.06
30.4,213.4,59.18
30.48,214.1,59.26
30.46,214.8,59.01
30.44,213.2,59.04
30.41,211.2,59.13
30.33,211.6,59.3
30.23,213.4,59.52
30.11,213.7,59.45
29.97,213.1,59.2
29.84,212.5,58.94
29.57,211.0,58.58
29.27,209.4,58.2
29.09,209.0,57.93
28.9,208.7,57.66
28.81,211.3,57.84
28.74,214.8,58.13
28.62,216.0,58.04
28.47,216.2,57.76
28.33,215.3,57.26
28.19,213.5,56.59
28.06,211.7,55.92
27.91,210.7,55.54
27.73,211.3,55.78
27.54,212.0,55.99
27.31,213.2,55.94
27.14,213.8,55.91
27.05,213.5,55.92
26.96,213.2,55.94
26.87,212.9,55.96
26.71,212.2,55.84
26.44,210.7,55.5
26.28,209.3,55.35
26.14,207.8,55.23
25.98,206.8,55.21
25.77,207.6,55.57
25.56,208.3,55.93
25.39,209.8,55.51
25.23,211.4,54.91
25.03,213.2,54.54
24.75,215.7,54.66
24.68,216.1,54.8
24.63,216.2,54.95
24.58,216.4,55.1
24.54,216.0,55.19
24.51,214.7,55.16
24.51,213.8,55.12
24.58,214.4,55.05
24.66,215.0,54.99
24.76,215.0,54.94
24.89,214.5,54.9
25.01,214.1,54.86
25.13,213.8,54.88
25.24,213.8,55.02
25.35,213.8,55.16
25.46,213.7,55.29
25.67,214.9,55.45
25.99,217.3,55.64
26.32,218.0,55.69
26.66,217.0,55.59
26.94,216.3,55.62
27.1,216.3,55.86
27.26,216.3,56.0
27.41,216.8,55.89
27.57,217.3,55.77
27.73,215.2,56.23
27.83,213.2,56.64
27.85,213.1,56.58
28.04,214.9,56.69
28.35,217.3,56.76
28.84,218.2,56.35
29.16,218.9,56.08
29.3,219.4,55.97
29.44,219.9,55.86
29.58,220.4,55.76
29.7,220.1,55.66
29.83,219.9,55.56
30.01,218.3,55.4
30.26,214.9,55.18
30.31,215.3,55.84
30.31,216.6,56.71
30.29,217.7,57.13
30.26,218.7,57.36
30.21,219.2,57.56
30.12,216.4,57.49
29.96,212.8,57.39
29.77,208.7,57.26
29.54,208.1,57.5
29.29,208.3,57.83
29.04,208.4,58.16
28.71,209.1,58.4
28.28,210.4,58.55
27.83,211.5,58.71
27.37,211.5,58.92
27.09,211.5,59.01
26.9,211.5,59.04
26.71,211.6,59.06
26.66,211.5,58.86
26.76,211.6,58.71
26.93,211.7,58.74
27.1,211.9,58.77
27.23,211.8,58.75
27.36,211.7,58.73
27.5,211.6,58.71
27.6,211.7,58.78
27.68,211.7,58.89
27.76,211.8,59.0
27.85,211.9,59.11
27.96,211.9,59.21
28.25,211.7,59.27
28.54,211.2,59.28
28.77,207.7,58.7
29.02,205.5,58.37
29.3,205.3,58.37
29.61,208.4,59.44
29.79,210.5,60.1
29.85,211.7,60.36
29.91,212.8,60.61
29.95,213.0,60.59
30.01,212.7,60.52
30.2,213.0,60.75
30.58,212.6,60.8
31.02,212.1,60.76
31.33,213.4,60.74
31.63,214.6,60.72
31.99,215.6,60.62
32.6,215.3,60.17
33.0,215.0,59.97
33.3,214.6,59.88
33.59,214.3,59.76
33.7,214.7,58.93
33.77,215.1,58.18
33.62,214.9,57.98
33.44,212.9,58.0
33.24,209.7,58.16
33.0,208.5,59.32
32.8,208.0,60.07
32.62,207.8,60.57
32.44,207.6,61.08
32.24,207.9,61.48
31.96,209.4,61.62
31.61,212.9,61.7
31.23,217.5,61.76
31.05,217.2,61.22
30.87,216.5,60.64
30.7,215.8,60.06
30.52,215.0,59.49
30.25,213.3,59.34
29.97,211.6,59.19
29.65,213.1,59.75
29.32,215.2,60.41
28.93,217.6,60.73
28.71,217.7,60.58
28.57,216.8,60.22
28.43,216.0,59.86
28.37,215.2,59.75
28.35,214.4,59.77
28.33,213.6,59.8
28.31,212.7,59.82
28.28,212.3,59.78
28.22,212.3,59.68
28.18,212.3,59.6
28.16,212.0,59.61
28.13,211.8,59.63
28.09,211.8,59.7
27.98,212.5,59.94
27.88,213.1,60.18
27.78,213.8,60.41
27.69,214.1,60.47
27.61,213.9,60.35
27.51,213.8,60.28
27.14,217.1,61.67
26.85,217.2,61.06
26.65,217.0,60.52
26.7,216.3,60.44
26.75,215.5,60.37
26.79,214.8,60.3
26.96,214.3,60.26
27.21,214.1,60.24
27.44,213.8,60.21
27.55,213.4,60.09
27.65,212.9,59.96
27.76,212.4,59.83
27.87,212.0,59.7
28.09,211.0,59.7
28.45,209.5,59.85
28.88,208.0,59.95
29.35,206.6,60.02
29.84,209.1,60.88
30.19,211.0,61.4
30.35,211.5,61.32
30.51,212.0,61.24
30.71,211.1,60.67
30.73,208.3,60.18
30.6,205.2,60.03
30.51,204.6,60.33
30.43,204.5,60.74
30.41,204.7,61.24
30.4,204.8,61.76
30.56,204.6,62.2
30.78,204.3,62.6
31.14,205.4,62.84
31.56,206.8,62.87
32.02,206.1,61.79
32.33,207.1,61.31
32.56,209.0,61.17
32.78,210.7,60.99
32.77,209.8,60.37
32.76,209.0,59.75
32.6,207.9,59.2
32.35,206.5,58.74
32.12,202.5,58.93
31.99,203.6,59.64
31.92,206.8,60.37
31.84,206.1,60.12
31.78,205.4,59.98
31.73,204.8,60.18
31.67,204.4,60.22
31.6,204.1,60.14
31.52,204.0,60.08
31.38,204.7,60.14
31.23,205.4,60.2
31.09,206.1,60.26
30.91,206.8,60.25
30.65,207.5,60.06
30.32,207.5,59.82
29.83,205.7,59.44
29.42,204.1,59.21
29.02,202.7,59.04
28.7,204.3,59.89
28.38,205.9,60.74
28.15,206.1,60.81
27.95,206.3,60.79
27.74,206.4,60.77
27.58,205.6,60.52
27.43,204.6,60.22
27.28,203.6,59.92
27.17,203.1,59.95
27.08,203.0,60.18
26.99,202.8,60.42
26.9,203.1,60.66
26.82,205.0,60.91
26.75,206.9,61.2
26.74,209.6,61.74
26.74,212.3,62.29
26.75,214.2,62.71
26.77,215.3,63.02
26.79,216.1,63.16
26.77,215.5,62.59
26.74,214.9,62.01
26.76,214.1,61.42
26.88,212.8,60.82
27.06,211.1,60.05
27.31,210.4,59.32
27.58,211.5,58.85
27.86,212.3,58.42
28.32,211.0,58.25
28.77,209.7,58.08
29.18,209.4,58.14
29.56,209.4,58.28
29.97,209.7,58.19
30.43,210.4,57.78
30.94,210.1,57.22
31.29,209.6,56.88
31.45,209.1,56.83
31.61,208.6,56.78
31.76,208.1,56.73
31.86,206.6,56.93
31.94,205.8,57.28
31.96,208.2,58.22
31.88,205.3,58.05
31.78,203.8,58.06
31.68,203.8,58.24
31.57,203.8,58.43
31.45,204.5,58.66
31.29,206.7,58.98
31.13,208.7,59.24
30.78,208.1,58.93
30.48,206.1,58.59
30.24,203.1,58.23
30.05,202.3,58.25
29.89,202.8,58.47
29.76,202.8,58.28
29.67,202.0,57.49
29.57,201.3,56.78
29.44,200.9,56.64
29.3,200.5,56.5
29.17,200.1,56.36
29.04,199.7,56.21
28.83,199.8,56.02
28.36,201.6,55.64
28.2,200.5,55.2
28.1,199.0,54.76
28.03,199.1,54.86
27.97,199.8,55.18
27.9,200.7,55.49
27.69,203.5,55.68
27.48,206.2,55.88
27.37,206.3,55.67
27.34,206.4,55.67
27.45,206.9,56.16
27.46,207.5,56.2
27.43,208.2,56.06
27.4,208.7,55.9
27.37,207.0,55.09
27.35,205.2,54.29
27.45,203.6,54.73
27.54,202.2,55.19
27.53,201.9,55.12
27.52,201.6,55.06
27.51,201.3,54.99
27.53,201.4,55.13
27.56,201.7,55.41
27.57,201.5,55.48
27.54,201.0,55.4
27.46,200.1,55.2
27.37,199.2,55.05
27.38,199.0,55.26
27.39,198.8,55.48
27.41,198.4,55.74
27.59,196.6,56.33
27.76,194.7,56.92
27.79,195.5,57.16
27.81,196.4,57.38
27.83,197.2,57.61
27.84,198.0,57.84
27.86,198.9,58.07
27.95,199.3,58.19
28.09,199.1,58.19
28.26,196.5,57.77
28.41,194.9,57.57
28.54,194.3,57.58
28.68,193.7,57.59
28.83,193.1,57.6
29.15,191.8,57.6
29.36,191.6,57.92
29.53,191.7,58.41
29.77,192.0,59.45
30.0,192.3,60.48
30.37,190.8,60.36
30.75,189.1,60.02
31.15,187.1,59.44
31.46,184.8,59.25
31.75,182.4,59.19
32.08,180.4,59.23
32.76,181.0,60.03
33.23,181.7,60.23
33.68,182.5,60.35
34.12,181.6,60.1
34.55,180.3,59.77
35.05,178.6,59.4
35.52,180.9,59.48
35.98,185.1,59.8
36.29,184.3,59.92
36.6,183.5,60.05
36.91,182.7,60.17
37.31,181.9,59.9
37.68,181.6,59.41
38.02,181.9,58.69
38.4,180.4,57.93
38.68,177.9,56.88
38.85,175.9,55.79
39.11,177.2,55.56
39.16,177.8,55.46
39.19,178.3,55.38
39.21,178.8,55.29
39.0,180.4,55.61
38.67,182.1,55.82
38.27,181.9,54.92
37.72,180.9,54.99
37.07,179.5,55.19
36.3,178.0,54.27
35.64,177.5,53.99
35.03,177.4,53.97
34.24,177.2,53.98
33.32,176.8,53.92
32.74,175.9,53.52
32.16,175.0,53.12
31.7,174.2,52.83
31.32,173.5,52.6
30.94,172.8,52.37
30.55,172.0,52.14
30.11,170.9,51.97
29.49,168.8,52.0
28.86,166.6,52.03
28.58,166.8,52.11
28.3,167.0,52.19
28.02,167.2,52.27
27.74,167.4,52.35
27.46,168.7,52.54
27.17,170.5,52.78
26.89,172.2,53.01
26.61,173.8,53.24
26.4,174.3,53.27
26.2,174.7,53.3
25.99,175.2,53.33
25.79,175.7,53.37
25.53,176.5,53.31
25.28,177.0,53.16
25.09,176.0,52.5
24.9,175.1,51.84
24.84,173.6,51.04
24.82,171.9,50.2
24.8,170.2,49.36
24.82,169.2,48.83
24.97,170.6,49.43
25.17,172.3,49.94
25.51,174.7,50.26
25.84,177.2,50.58
26.62,177.6,50.33
27.44,176.8,49.85
28.11,175.5,49.36
28.9,174.8,49.49
29.79,174.7,50.16
30.33,176.7,50.44
30.85,179.0,50.75
31.44,182.7,51.52
32.1,180.8,51.55
32.72,176.5,51.18
33.22,174.5,50.97
33.52,176.7,52.12
33.82,179.0,53.28
33.99,180.0,53.66
34.16,180.9,54.04
34.33,181.9,54.42
34.65,183.0,54.5
34.95,184.3,54.51
35.14,186.1,54.42
35.32,187.6,54.29
35.29,185.0,53.7
35.21,182.8,53.55
35.11,180.9,53.52
34.89,181.7,53.34
34.66,181.9,53.29
34.43,181.7,53.33
34.2,181.6,53.38
33.85,180.5,52.84
33.36,178.2,51.57
32.83,178.0,51.61
32.34,178.3,52.03
31.92,179.1,52.66
31.71,180.9,52.92
31.51,182.7,53.17
31.3,183.8,53.32
31.08,184.2,53.35
30.87,184.6,53.38
30.62,184.8,53.31
30.29,184.6,53.03
29.89,184.7,52.82
29.35,185.2,52.78
28.88,186.3,52.66
28.5,187.5,52.52
28.39,187.1,52.62
28.28,186.6,52.73
28.17,186.2,52.85
28.1,186.2,52.99
28.03,186.2,53.13
27.96,186.2,53.28
27.89,186.2,53.42
27.81,186.4,53.56
27.71,186.7,53.69
27.61,187.1,53.83
27.51,187.5,53.96
27.44,189.5,54.25
27.38,192.4,54.61
27.34,193.1,54.72
27.31,193.3,54.79
27.35,193.0,54.7
27.42,192.5,54.57
27.49,192.0,54.44
27.68,189.8,54.11
27.88,187.5,53.77
27.95,187.1,53.78
28.01,187.0,53.83
28.15,187.9,54.0
28.37,189.4,53.8
28.69,191.3,52.87
28.86,190.4,52.65
29.04,189.5,52.43
29.21,188.7,52.21
29.44,185.8,51.97
29.73,184.1,51.99
30.11,184.0,52.37
30.68,184.3,52.69
31.35,184.7,52.89
31.51,183.4,52.44
31.67,182.1,51.98
31.83,180.8,51.52
32.0,177.6,50.9
32.17,174.3,50.26
32.44,171.6,51.16
32.53,169.5,51.32
32.57,167.4,51.3
32.54,167.1,51.36
32.5,167.0,51.43
32.45,167.0,51.49
32.45,167.8,52.11
32.42,167.7,52.83
32.38,167.3,53.5
32.36,167.0,53.45
32.34,166.7,53.41
32.63,166.3,53.46
32.94,166.2,53.65
33.18,166.7,54.13
33.33,166.7,54.18
33.4,166.2,53.81
33.47,165.6,53.43
33.54,165.0,53.06
33.63,163.1,52.79
33.71,160.8,52.54
33.99,160.3,52.67
34.22,160.7,53.06
34.31,162.4,53.78
34.32,161.9,53.49
34.32,160.7,52.94
34.41,157.9,53.01
34.52,155.5,52.6
34.63,153.3,52.09
34.79,153.4,51.98
34.95,154.1,52.01
35.06,154.1,52.05
35.17,154.0,52.09
35.4,151.6,51.78
35.69,148.9,51.52
35.96,150.9,52.27
36.19,153.5,52.48
36.39,156.2,52.6
36.48,158.2,53.06
36.56,160.2,53.53
36.58,159.2,53.13
36.58,159.0,53.01
36.57,158.9,53.15
36.53,157.1,53.34
36.51,156.7,53.69
36.52,158.9,54.35
36.53,161.1,54.66
36.54,163.3,54.93
36.55,165.4,55.2
36.56,165.6,55.13
36.56,165.7,55.07
36.57,165.9,55.0
36.49,165.3,54.75
36.38,166.0,55.07
36.25,168.4,56.18
36.02,169.5,56.68
35.77,170.5,57.1
35.35,169.3,56.63
35.11,168.4,56.37
35.0,167.6,56.26
34.89,166.8,56.15
34.78,166.0,56.04
34.58,167.0,56.55
34.35,167.9,56.84
34.08,168.4,56.67
33.91,168.4,56.6
33.76,168.2,56.55
33.62,168.1,56.51
33.48,166.8,56.23
33.34,165.3,55.88
33.16,163.8,55.45
32.93,162.4,54.92
32.78,160.1,53.92
32.71,158.0,53.07
32.71,157.4,52.97
32.72,157.0,52.9
32.75,157.1,52.88
32.77,157.3,52.86
32.82,157.3,52.82
32.86,157.2,52.77
32.9,157.6,52.74
32.94,162.5,52.84
32.98,167.2,53.72
33.02,171.8,54.92
33.23,172.8,55.12
33.5,173.4,55.35
33.76,174.5,55.77
34.07,173.6,55.48
34.39,172.3,55.03
34.75,170.6,54.46
35.1,169.2,54.1
35.45,168.2,54.03
35.69,167.2,53.74
35.94,166.2,53.45
36.26,162.7,53.38
36.37,159.9,53.0
36.4,157.5,52.5
36.43,159.8,53.71
36.42,162.3,54.75
36.32,164.0,54.82
36.17,163.6,54.56
36.1,162.9,54.48
36.11,162.1,54.63
36.11,160.2,54.53
36.11,158.0,54.35
36.13,157.0,54.35
36.18,157.0,54.5
36.22,157.0,54.64
36.31,157.4,54.84
36.43,158.2,55.08
36.56,158.6,55.1
36.71,159.1,55.01
36.9,161.7,55.15
37.0,163.6,55.13
36.97,164.8,54.9
36.78,166.9,54.95
36.55,169.1,55.05
36.4,170.6,54.98
36.27,171.4,54.85
36.19,170.7,54.56
36.11,169.9,54.27
36.2,173.6,54.39
36.37,175.5,54.92
36.49,176.1,55.13
36.61,176.8,55.34
36.71,177.4,55.56
36.79,178.1,55.81
36.87,178.7,56.05
36.85,181.3,57.19
36.71,184.4,58.38
36.24,186.9,58.88
35.74,187.5,58.92
35.25,187.4,58.82
34.49,182.0,58.18
33.8,176.0,57.25
33.25,171.1,56.17
32.68,168.7,55.69
32.13,168.1,55.63
31.84,167.7,55.58
31.54,167.3,55.54
31.29,167.1,55.64
31.16,168.1,56.29
31.04,169.0,56.94
30.94,170.6,57.61
30.99,175.2,58.39
31.03,176.6,58.53
31.06,177.1,58.49
31.1,177.6,58.44
31.12,177.5,58.21
31.14,177.2,57.9
31.18,176.3,57.33
31.22,175.4,56.82
31.25,175.7,57.12
31.28,176.1,57.43
31.26,176.7,56.86
31.31,176.4,56.24
31.55,174.0,55.84
32.05,173.2,55.78
32.54,172.4,55.59
33.0,171.5,55.21
33.46,170.5,54.82
34.14,169.6,54.84
34.79,168.8,54.72
35.35,167.9,54.31
35.75,168.3,54.87
36.06,168.7,55.4
36.28,168.2,54.95
36.38,167.8,54.65
36.42,166.9,54.89
36.4,165.9,55.36
36.33,165.4,55.68
36.27,164.9,55.99
36.25,163.9,56.09
36.26,162.0,55.91
36.28,161.3,55.88
36.3,160.9,55.9
36.35,160.3,56.2
36.4,159.6,56.53
36.64,157.5,56.02
36.82,156.9,55.9
36.92,158.1,56.31
37.02,159.2,56.71
37.03,161.5,57.06
36.94,164.2,57.2
36.61,161.7,55.9
36.31,158.7,54.94
36.06,155.1,54.36
35.76,156.9,56.22
35.68,157.4,56.67
35.65,157.5,56.8
36.15,159.8,57.6
36.38,160.6,57.63
36.61,161.3,57.66
36.69,161.0,57.48
36.78,160.6,57.29
36.86,160.3,57.1
37.02,157.9,56.04
37.15,154.9,55.35
37.21,152.3,55.53
37.14,153.3,55.77
37.08,154.2,56.02
37.13,153.1,55.79
37.18,153.6,56.33
37.21,155.4,57.47
37.18,156.7,58.25
37.15,157.6,58.91
37.15,154.1,58.29
37.16,152.6,58.21
37.17,152.4,58.51
37.18,152.3,58.81
37.32,152.0,58.84
37.52,151.8,58.82
37.7,152.2,59.09
38.01,151.5,58.65
38.31,153.0,59.58
38.58,154.4,60.09
38.82,155.1,59.28
39.0,155.1,59.05
39.17,155.0,58.92
39.48,153.8,58.92
39.91,151.8,58.45
40.4,150.0,57.79
40.86,149.2,57.5
41.1,148.4,57.33
41.35,147.7,57.16
41.62,148.0,57.33
41.89,147.9,57.2
42.12,146.5,56.59
42.16,146.9,56.74
42.19,147.2,56.9
42.19,147.6,56.97
42.04,148.8,56.49
41.68,144.9,55.85
41.23,143.7,55.75
40.75,143.5,55.77
40.24,143.7,55.77
39.97,141.6,54.21
39.68,140.6,53.79
39.43,140.1,53.8
39.3,139.3,53.62
39.17,138.6,53.44
39.01,141.1,55.32
38.84,144.4,57.7
38.69,148.6,59.97
38.54,152.8,62.24
38.28,154.9,63.14
37.9,155.0,62.76
37.55,153.2,62.12
37.28,151.4,61.84
37.04,149.7,61.68
36.83,151.4,62.48
36.67,152.0,62.5
36.57,151.3,61.77
36.64,148.2,60.33
36.75,146.6,59.57
36.94,147.8,60.2
37.13,149.0,60.82
37.48,150.3,61.16
38.27,151.9,60.77
39.13,153.1,60.73
39.99,154.6,60.68
40.84,156.4,60.54
41.56,160.0,61.87
42.11,163.1,62.0
42.47,164.7,61.54
42.65,164.1,61.5
42.9,164.5,61.63
43.04,164.4,61.62
43.18,164.3,61.61
43.32,165.0,61.74
43.48,168.4,62.34
43.35,170.9,62.48
43.13,171.5,62.4
42.88,170.8,62.25
42.58,170.0,62.16
42.07,171.1,62.74
41.51,172.8,63.53
40.64,174.6,63.77
39.65,174.7,63.71
38.72,173.5,63.51
38.15,173.0,63.42
37.58,172.6,63.32
36.91,172.5,63.43
36.22,172.5,63.59
35.63,173.1,63.97
35.15,174.0,64.53
34.66,174.9,65.1
33.75,176.9,66.3
33.14,178.1,66.96
32.87,178.3,67.01
32.61,178.6,67.06
32.38,178.9,67.12
32.24,179.4,67.18
32.09,177.7,66.0
31.92,174.7,64.1
31.76,171.5,62.06
31.6,168.2,59.91
31.47,166.3,58.61
31.41,167.3,58.91
31.35,168.3,59.22
31.41,169.4,59.14
31.51,170.6,58.92
31.8,171.4,58.77
32.3,171.3,58.47
33.08,170.7,58.0
34.21,170.2,58.0
34.95,170.1,57.93
35.56,170.0,57.83
36.14,169.8,57.64
36.66,169.1,57.22
37.18,168.5,56.81
37.83,168.6,57.14
38.54,169.9,57.61
39.18,170.8,57.86
39.52,169.4,57.68
39.64,168.7,57.52
39.75,168.0,57.37
39.83,165.3,57.07
39.77,163.4,56.78
39.63,163.6,56.63
39.44,163.9,56.46
39.36,163.7,56.43
39.32,163.2,56.48
39.31,162.9,56.8
39.31,162.9,57.37
39.29,163.3,57.51
39.27,164.0,57.52
39.22,164.8,57.59
38.96,168.7,58.34
38.59,170.6,58.51
38.09,170.5,58.06
37.45,170.2,56.93
36.77,169.6,55.7
35.92,166.9,54.67
35.06,165.6,54.45
34.18,166.2,55.36
33.72,170.5,56.0
33.31,174.4,56.55
33.09,177.0,56.75
32.87,179.7,56.96
32.62,180.8,56.6
32.36,181.0,55.89
32.12,183.2,55.16
31.93,186.1,54.72
31.79,188.7,54.87
31.63,191.1,55.01
31.34,191.9,55.09
31.06,192.7,55.16
30.72,193.5,54.93
30.38,194.3,54.68
29.96,195.3,54.57
29.34,196.8,54.81
28.69,198.5,54.75
28.05,199.9,54.59
27.69,198.9,54.46
27.32,197.9,54.34
26.96,197.0,54.28
26.65,197.0,54.5
26.36,197.0,54.7
26.23,197.1,54.73
26.1,197.2,54.75
25.97,197.3,54.77
25.84,197.4,54.79
25.71,197.5,54.82
25.57,197.7,54.81
25.41,198.0,54.7
25.24,198.3,54.59
25.07,198.6,54.49
24.89,198.9,54.41
24.7,199.4,54.37
24.5,199.1,54.1
24.34,198.7,53.76
24.2,198.0,53.32
24.07,197.3,52.89
23.94,196.7,52.47
23.72,198.5,52.59
23.51,200.3,52.7
23.49,201.0,52.6
23.47,201.6,52.49
23.45,202.1,52.31
23.42,202.0,51.65
23.4,201.9,50.99
23.39,201.7,50.39
23.51,200.8,50.12
23.62,200.0,49.85
23.8,199.1,49.94
23.98,198.2,50.06
24.24,197.3,49.99
24.5,196.4,49.91
24.77,195.6,49.82
25.11,195.1,49.7
25.45,194.6,49.57
25.62,194.2,49.45
25.78,193.8,49.34
25.94,193.5,49.22
26.11,191.5,49.0
26.19,189.3,48.62
26.15,187.6,48.25
26.0,188.5,48.76
25.86,188.9,49.17
25.78,188.1,49.33
25.7,187.3,49.48
25.63,186.5,49.66
25.59,186.8,50.19
25.61,185.8,50.07
25.75,182.5,48.79
25.9,179.2,47.61
26.15,175.6,46.86
26.41,171.9,46.1
26.66,168.5,45.37
26.91,165.3,44.67
27.17,162.1,43.97
27.41,159.2,43.32
27.55,157.8,42.97
27.69,156.4,42.62
27.83,155.0,42.27
27.97,153.5,41.93
28.16,150.9,41.35
28.36,147.7,40.7
28.5,145.4,40.25
28.6,143.8,39.99
28.78,144.3,39.97
28.95,144.8,39.9
29.02,143.9,39.52
29.19,144.3,39.11
